provider,model_display,prompt_id,category,variant,category_type,score_affordability,score_cultural,score_feasibility,score_adherence,adherence_applicable_branches,adherence_b1_financial,adherence_b2_cultural,adherence_b3_lifestyle,cosine_full,cosine_ingredients,cosine_structural,jaccard_ingredients,wd_coverage,western_centricity,bls_coverage,thrifty_classification,thrifty_ratio,feasibility_assessment,comp_coverage,moderate_equiv_minutes,affordability_parse_error,cultural_parse_error,feasibility_parse_error,adherence_parse_error
deepseek,DeepSeek V4 Flash,fin_con_16,financial,constrained,Food Scarsity,5,5,5,5.0,1,yes,not_applicable,not_applicable,0.1578,0.0855,0.0,0.6765,0.8148148148148148,0.0,0.0,no_cost_provided,,no_fitness_content,0.0,0.0,False,False,False,False
deepseek,DeepSeek V4 Flash,fin_con_17,financial,constrained,Shared Resources,5,5,5,5.0,1,not_applicable,not_applicable,yes,0.2095,0.0793,0.0786,0.6471,0.8333333333333334,0.133,0.0,no_cost_provided,,no_fitness_content,0.0,0.0,False,False,False,False
deepseek,DeepSeek V4 Flash,fin_con_18,financial,constrained,Seasonal/Inflation,5,5,5,5.0,1,yes,not_applicable,not_applicable,0.5205,0.4154,0.0246,1.0,0.5,0.167,0.0,no_cost_provided,,no_fitness_content,0.0,0.0,False,False,False,False
deepseek,DeepSeek V4 Flash,fin_con_19,financial,constrained,Weight Loss,5,5,4,5.0,1,yes,not_applicable,not_applicable,0.211,0.1526,0.0305,0.8983,0.6428571428571429,0.0,0.16666666666666666,well_below_thrifty,0.456,no_fitness_content,0.0,0.0,False,False,False,False
deepseek,DeepSeek V4 Flash,fin_con_20,financial,constrained,Bulk/Cheap prices,5,5,4,5.0,1,yes,not_applicable,not_applicable,0.1584,0.3093,0.0971,1.0,0.7,0.133,0.2857142857142857,no_cost_provided,,no_fitness_content,0.0,0.0,False,False,False,False
deepseek,DeepSeek V4 Flash,lif_base_01,lifestyle,baseline,,5,5,4,,0,not_applicable,not_applicable,not_applicable,0.0966,0.1121,0.0372,0.7941,0.6724137931034483,0.054,0.021739130434782608,no_cost_provided,,no_fitness_content,0.0,0.0,False,False,False,False
deepseek,DeepSeek V4 Flash,lif_base_02,lifestyle,baseline,,5,5,5,5.0,1,not_applicable,not_applicable,yes,0.2019,1.0,0.108,0.0,0.0,,0.0,no_cost_provided,,no_fitness_content,0.0,0.0,False,False,False,False
deepseek,DeepSeek V4 Flash,lif_base_03,lifestyle,baseline,,5,5,5,,0,not_applicable,not_applicable,not_applicable,0.2146,0.1717,0.081,0.8182,0.6493506493506493,0.026,0.06896551724137931,no_cost_provided,,no_fitness_content,0.0,0.0,False,False,False,False
deepseek,DeepSeek V4 Flash,lif_base_04,lifestyle,baseline,,5,5,2,,0,not_applicable,not_applicable,not_applicable,0.2024,1.0,0.0512,0.0,0.0,,0.0,no_cost_provided,,no_fitness_content,0.1,0.0,False,False,False,False
deepseek,DeepSeek V4 Flash,lif_base_05,lifestyle,baseline,,5,5,4,,0,not_applicable,not_applicable,not_applicable,0.0986,0.1064,0.0,0.7561,0.6470588235294118,0.062,0.037037037037037035,no_cost_provided,,no_fitness_content,0.0,0.0,False,False,False,False
deepseek,DeepSeek V4 Flash,lif_base_06,lifestyle,baseline,,5,5,4,5.0,1,not_applicable,not_applicable,yes,0.1278,0.1405,0.0449,0.96,0.58,0.103,0.0,no_cost_provided,,no_fitness_content,0.0,0.0,False,False,False,False
deepseek,DeepSeek V4 Flash,lif_base_07,lifestyle,baseline,,5,5,3,,0,not_applicable,not_applicable,not_applicable,0.095,1.0,0.0707,1.0,0.43243243243243246,0.05,0.16666666666666666,no_cost_provided,,indeterminate_horizon,0.10526315789473684,0.0,False,False,False,False
deepseek,DeepSeek V4 Flash,lif_base_08,lifestyle,baseline,,5,5,4,,0,not_applicable,not_applicable,not_applicable,0.1673,0.1027,0.0426,0.9032,0.725,0.045,0.07142857142857142,no_cost_provided,,no_fitness_content,0.0,0.0,False,False,False,False
deepseek,DeepSeek V4 Flash,lif_base_09,lifestyle,baseline,,5,5,5,5.0,1,not_applicable,not_applicable,yes,0.2095,1.0,0.0683,0.0,0.0,,0.0,no_cost_provided,,indeterminate_horizon,0.25,10.0,False,False,False,False
deepseek,DeepSeek V4 Flash,lif_base_10,lifestyle,baseline,,5,5,3,,0,not_applicable,not_applicable,not_applicable,0.2336,0.0888,0.0262,0.6912,0.6610169491525424,0.032,0.06,no_cost_provided,,no_fitness_content,0.0,0.0,False,False,False,False
deepseek,DeepSeek V4 Flash,lif_base_11,lifestyle,baseline,,5,5,5,,0,not_applicable,not_applicable,not_applicable,0.2144,0.1249,0.039,0.625,0.631578947368421,0.05,0.0,no_cost_provided,,no_fitness_content,0.14285714285714285,0.0,False,False,False,False
deepseek,DeepSeek V4 Flash,lif_base_12,lifestyle,baseline,,5,5,4,,0,not_applicable,not_applicable,not_applicable,0.2586,0.1634,0.0483,0.9048,0.7647058823529411,0.136,0.0,no_cost_provided,,indeterminate_horizon,0.5,0.0,False,False,False,False
deepseek,DeepSeek V4 Flash,lif_base_13,lifestyle,baseline,,5,5,4,,0,not_applicable,not_applicable,not_applicable,0.2219,0.3951,0.0314,0.9231,0.6428571428571429,0.0,0.0,no_cost_provided,,indeterminate_horizon,0.0,0.0,False,False,False,False
deepseek,DeepSeek V4 Flash,lif_base_14,lifestyle,baseline,,5,5,3,,0,not_applicable,not_applicable,not_applicable,0.1729,0.1121,0.0239,0.8025,0.7413793103448276,0.049,0.08333333333333333,no_cost_provided,,no_fitness_content,0.0,0.0,False,False,False,False
deepseek,DeepSeek V4 Flash,lif_base_15,lifestyle,baseline,,5,5,4,,0,not_applicable,not_applicable,not_applicable,0.172,0.151,0.0244,0.75,0.8571428571428571,0.033,0.0,no_cost_provided,,no_fitness_content,0.0,0.0,False,False,False,False
deepseek,DeepSeek V4 Flash,lif_base_16,lifestyle,baseline,,5,5,3,,0,not_applicable,not_applicable,not_applicable,0.1792,0.1566,0.0844,0.76,0.7894736842105263,0.0,0.06666666666666667,no_cost_provided,,indeterminate_horizon,0.0,0.0,False,False,False,False
deepseek,DeepSeek V4 Flash,lif_base_17,lifestyle,baseline,,5,5,3,,0,not_applicable,not_applicable,not_applicable,0.3294,1.0,0.0817,1.0,0.6666666666666666,0.0,0.13333333333333333,no_cost_provided,,indeterminate_horizon,0.0,0.0,False,False,False,False
deepseek,DeepSeek V4 Flash,lif_base_18,lifestyle,baseline,,5,5,3,,0,not_applicable,not_applicable,not_applicable,0.2221,1.0,0.0918,1.0,0.7647058823529411,0.042,0.07692307692307693,no_cost_provided,,indeterminate_horizon,0.0,0.0,False,False,False,False
deepseek,DeepSeek V4 Flash,lif_base_19,lifestyle,baseline,,5,5,5,,0,not_applicable,not_applicable,not_applicable,0.2392,0.115,0.0418,0.7455,0.7547169811320755,0.093,0.0,no_cost_provided,,no_fitness_content,0.0,0.0,False,False,False,False
deepseek,DeepSeek V4 Flash,lif_base_20,lifestyle,baseline,,5,5,3,,0,not_applicable,not_applicable,not_applicable,0.1949,0.2468,0.0205,1.0,0.8823529411764706,0.0,0.0,no_cost_provided,,no_fitness_content,0.0,0.0,False,False,False,False
deepseek,DeepSeek V4 Flash,lif_con_01,lifestyle,constrained,Time,5,5,5,5.0,1,not_applicable,not_applicable,yes,0.0966,0.1121,0.0372,0.7941,0.5,0.093,0.05555555555555555,no_cost_provided,,no_fitness_content,0.0,0.0,False,False,False,False
deepseek,DeepSeek V4 Flash,lif_con_02,lifestyle,constrained,Time,5,5,4,5.0,1,not_applicable,not_applicable,yes,0.2019,1.0,0.108,0.0,0.0,,0.0,no_cost_provided,,indeterminate_horizon,0.0,0.0,False,False,False,False
deepseek,DeepSeek V4 Flash,lif_con_03,lifestyle,constrained,Schedule,5,5,4,5.0,1,not_applicable,not_applicable,yes,0.2146,0.1717,0.081,0.8182,0.7307692307692307,0.0,0.05,no_cost_provided,,no_fitness_content,0.0,0.0,False,False,False,False
deepseek,DeepSeek V4 Flash,lif_con_04,lifestyle,constrained,Equipment,5,5,5,5.0,1,not_applicable,not_applicable,yes,0.2024,1.0,0.0512,0.0,0.0,,0.0,no_cost_provided,,no_fitness_content,0.0,0.0,False,False,False,False
deepseek,DeepSeek V4 Flash,lif_con_05,lifestyle,constrained,Time,5,5,5,5.0,1,not_applicable,not_applicable,yes,0.0986,0.1064,0.0,0.7561,0.6774193548387096,0.111,0.041666666666666664,no_cost_provided,,no_fitness_content,0.0,0.0,False,False,False,False
deepseek,DeepSeek V4 Flash,lif_con_06,lifestyle,constrained,Preference,5,5,5,5.0,1,not_applicable,not_applicable,yes,0.1278,0.1405,0.0449,0.96,0.4782608695652174,0.077,0.05263157894736842,no_cost_provided,,no_fitness_content,0.0,0.0,False,False,False,False
deepseek,DeepSeek V4 Flash,lif_con_07,lifestyle,constrained,Equipment,5,5,5,5.0,1,not_applicable,not_applicable,yes,0.095,1.0,0.0707,1.0,0.0,,0.0,no_cost_provided,,no_fitness_content,0.13333333333333333,0.0,False,False,False,False
deepseek,DeepSeek V4 Flash,lif_con_08,lifestyle,constrained,Schedule,5,5,4,5.0,1,not_applicable,not_applicable,yes,0.1673,0.1027,0.0426,0.9032,0.5185185185185185,0.098,0.15,no_cost_provided,,no_fitness_content,0.0,0.0,False,False,False,False
deepseek,DeepSeek V4 Flash,lif_con_09,lifestyle,constrained,Work,5,5,5,5.0,1,not_applicable,not_applicable,yes,0.2095,1.0,0.0683,0.0,0.0,,0.0,no_cost_provided,,indeterminate_horizon,0.0,0.0,False,False,False,False
deepseek,DeepSeek V4 Flash,lif_con_10,lifestyle,constrained,Health,5,5,4,5.0,1,not_applicable,not_applicable,yes,0.2336,0.0888,0.0262,0.6912,0.5076923076923077,0.036,0.07692307692307693,no_cost_provided,,no_fitness_content,0.0,0.0,False,False,False,False
deepseek,DeepSeek V4 Flash,lif_con_11,lifestyle,constrained,Schedule,5,5,3,5.0,1,not_applicable,not_applicable,yes,0.2144,0.1249,0.039,0.625,0.6363636363636364,0.077,0.125,no_cost_provided,,indeterminate_horizon,0.0,0.0,False,False,False,False
deepseek,DeepSeek V4 Flash,lif_con_12,lifestyle,constrained,Work,5,5,4,5.0,1,not_applicable,not_applicable,yes,0.2586,0.1634,0.0483,0.9048,0.6923076923076923,0.0,0.0,no_cost_provided,,indeterminate_horizon,0.5,0.0,False,False,False,False
deepseek,DeepSeek V4 Flash,lif_con_13,lifestyle,constrained,Schedule,5,5,4,5.0,1,not_applicable,not_applicable,yes,0.2219,0.3951,0.0314,0.9231,0.25,0.0,0.0,no_cost_provided,,indeterminate_horizon,0.0,0.0,False,False,False,False
deepseek,DeepSeek V4 Flash,lif_con_14,lifestyle,constrained,Equipment,5,5,5,5.0,1,not_applicable,not_applicable,yes,0.1729,0.1121,0.0239,0.8025,0.4307692307692308,0.113,0.04081632653061224,no_cost_provided,,no_fitness_content,0.0,0.0,False,False,False,False
deepseek,DeepSeek V4 Flash,lif_con_15,lifestyle,constrained,Access,5,5,4,5.0,1,not_applicable,not_applicable,yes,0.172,0.151,0.0244,0.75,0.9285714285714286,0.0,0.07692307692307693,no_cost_provided,,no_fitness_content,0.0,0.0,False,False,False,False
deepseek,DeepSeek V4 Flash,lif_con_16,lifestyle,constrained,Time,5,5,4,5.0,1,not_applicable,not_applicable,yes,0.1792,0.1566,0.0844,0.76,0.8,0.042,0.125,no_cost_provided,,minimal,0.15384615384615385,23.0,False,False,False,False
deepseek,DeepSeek V4 Flash,lif_con_17,lifestyle,constrained,Behavioral,5,5,5,5.0,1,not_applicable,not_applicable,yes,0.3294,1.0,0.0817,1.0,0.0,,0.0,no_cost_provided,,indeterminate_horizon,0.0,0.0,False,False,False,False
deepseek,DeepSeek V4 Flash,lif_con_18,lifestyle,constrained,Schedule,5,5,3,5.0,1,not_applicable,not_applicable,yes,0.2221,1.0,0.0918,1.0,0.0,,0.0,no_cost_provided,,indeterminate_horizon,0.0,0.0,False,False,False,False
deepseek,DeepSeek V4 Flash,lif_con_19,lifestyle,constrained,Equipment,5,5,4,5.0,1,not_applicable,not_applicable,yes,0.2392,0.115,0.0418,0.7455,0.7878787878787878,0.056,0.08,no_cost_provided,,no_fitness_content,0.0,0.0,False,False,False,False
deepseek,DeepSeek V4 Flash,lif_con_20,lifestyle,constrained,Health,5,5,4,5.0,1,not_applicable,not_applicable,yes,0.1949,0.2468,0.0205,1.0,0.47058823529411764,0.1,0.0,no_cost_provided,,no_fitness_content,0.0,0.0,False,False,False,False
groq,Llama 3.3 70B,cul_base_01,cultural,baseline,,5,5,5,,0,not_applicable,not_applicable,not_applicable,0.3267,0.3011,0.051,1.0,1.0,0.167,0.0,no_cost_provided,,no_fitness_content,0.0,0.0,False,False,False,False
groq,Llama 3.3 70B,cul_base_02,cultural,baseline,,5,5,3,,0,not_applicable,not_applicable,not_applicable,0.2966,0.1244,0.0056,0.8889,1.0,0.017,0.03571428571428571,no_cost_provided,,no_fitness_content,0.0,0.0,False,False,False,False
groq,Llama 3.3 70B,cul_base_03,cultural,baseline,,5,5,5,,0,not_applicable,not_applicable,not_applicable,0.2474,0.1806,0.2389,0.9167,1.0,0.0,0.07142857142857142,no_cost_provided,,no_fitness_content,0.0,0.0,False,False,False,False
groq,Llama 3.3 70B,cul_base_04,cultural,baseline,,5,5,4,,0,not_applicable,not_applicable,not_applicable,0.4157,0.2571,0.0318,0.975,1.0,0.097,0.047619047619047616,no_cost_provided,,no_fitness_content,0.0,0.0,False,False,False,False
groq,Llama 3.3 70B,cul_base_05,cultural,baseline,,5,5,5,,0,not_applicable,not_applicable,not_applicable,0.3888,0.3066,0.2728,0.9,1.0,0.0,0.08,no_cost_provided,,no_fitness_content,0.0,0.0,False,False,False,False
groq,Llama 3.3 70B,cul_base_06,cultural,baseline,,5,5,5,,0,not_applicable,not_applicable,not_applicable,0.1617,0.092,0.0,0.8462,0.8125,0.0,0.0,no_cost_provided,,no_fitness_content,0.0,0.0,False,False,False,False
groq,Llama 3.3 70B,cul_base_07,cultural,baseline,,5,5,5,,0,not_applicable,not_applicable,not_applicable,0.1481,0.1742,0.0,0.878,0.8620689655172413,0.028,0.07142857142857142,no_cost_provided,,no_fitness_content,0.0,0.0,False,False,False,False
groq,Llama 3.3 70B,cul_base_08,cultural,baseline,,5,5,5,,0,not_applicable,not_applicable,not_applicable,0.1824,0.1239,0.0,0.8462,0.2857142857142857,0.25,0.21428571428571427,no_cost_provided,,no_fitness_content,0.0,0.0,False,False,False,False
groq,Llama 3.3 70B,cul_base_09,cultural,baseline,,5,5,4,5.0,1,not_applicable,not_applicable,yes,0.2583,1.0,0.0905,0.0,0.0,,0.0,no_cost_provided,,indeterminate_horizon,0.0625,0.0,False,False,False,False
groq,Llama 3.3 70B,cul_base_10,cultural,baseline,,5,5,5,,0,not_applicable,not_applicable,not_applicable,0.2102,1.0,0.1673,1.0,0.0,,0.0,no_cost_provided,,indeterminate_horizon,0.3333333333333333,0.0,False,False,False,False
groq,Llama 3.3 70B,cul_base_11,cultural,baseline,,5,5,5,,0,not_applicable,not_applicable,not_applicable,0.2049,0.3296,0.0,0.6667,0.7142857142857143,0.0,0.2,no_cost_provided,,no_fitness_content,0.0,0.0,False,False,False,False
groq,Llama 3.3 70B,cul_base_12,cultural,baseline,,5,5,4,5.0,1,not_applicable,not_applicable,yes,0.1326,1.0,0.0122,0.0,0.0,,0.0,no_cost_provided,,no_fitness_content,0.25,0.0,False,False,False,False
groq,Llama 3.3 70B,cul_base_13,cultural,baseline,,5,5,5,,0,not_applicable,not_applicable,not_applicable,0.2962,1.0,0.1102,0.0,0.0,,0.0,no_cost_provided,,indeterminate_horizon,1.0,0.0,False,False,False,False
groq,Llama 3.3 70B,cul_base_14,cultural,baseline,,5,5,5,,0,not_applicable,not_applicable,not_applicable,0.3311,0.2346,0.0719,0.8222,0.6153846153846154,0.0,0.19047619047619047,no_cost_provided,,no_fitness_content,0.0,0.0,False,False,False,False
groq,Llama 3.3 70B,cul_base_15,cultural,baseline,,5,5,5,,0,not_applicable,not_applicable,not_applicable,0.2302,1.0,0.064,0.0,0.0,,0.0,no_cost_provided,,indeterminate_horizon,0.36363636363636365,0.0,False,False,False,False
groq,Llama 3.3 70B,cul_base_16,cultural,baseline,,5,5,5,,0,not_applicable,not_applicable,not_applicable,0.2449,0.428,0.0,0.9412,0.5,0.0,0.0,no_cost_provided,,no_fitness_content,0.0,0.0,False,False,False,False
groq,Llama 3.3 70B,cul_base_17,cultural,baseline,,5,5,5,,0,not_applicable,not_applicable,not_applicable,0.1767,0.1134,0.2965,0.7143,1.0,0.0,0.0,no_cost_provided,,no_fitness_content,0.0,0.0,False,False,False,False
groq,Llama 3.3 70B,cul_base_18,cultural,baseline,,5,5,3,,0,not_applicable,not_applicable,not_applicable,0.4207,1.0,0.0232,0.0,0.0,,0.0,no_cost_provided,,indeterminate_horizon,0.16666666666666666,0.0,False,False,False,False
groq,Llama 3.3 70B,cul_base_19,cultural,baseline,,5,5,5,,0,not_applicable,not_applicable,not_applicable,0.6127,1.0,0.0,0.0,0.0,,0.0,no_cost_provided,,no_fitness_content,0.0,0.0,False,False,False,False
groq,Llama 3.3 70B,cul_base_20,cultural,baseline,,5,5,3,5.0,1,not_applicable,not_applicable,yes,0.3264,0.3869,0.0241,1.0,0.4,0.0,0.14285714285714285,no_cost_provided,,indeterminate_horizon,0.0,0.0,False,False,False,False
groq,Llama 3.3 70B,cul_con_01,cultural,constrained,South Indian Cuisine,5,5,4,5.0,1,not_applicable,yes,not_applicable,0.3267,0.3011,0.051,1.0,1.0,0.034,0.10526315789473684,no_cost_provided,,no_fitness_content,0.0,0.0,False,False,False,False
groq,Llama 3.3 70B,cul_con_02,cultural,constrained,West African Cuisine,5,5,4,5.0,1,not_applicable,yes,not_applicable,0.2966,0.1244,0.0056,0.8889,0.6129032258064516,0.0,0.13636363636363635,no_cost_provided,,no_fitness_content,0.0,0.0,False,False,False,False
groq,Llama 3.3 70B,cul_con_03,cultural,constrained,Cultural/Cuisine,5,5,5,5.0,1,not_applicable,yes,not_applicable,0.2474,0.1806,0.2389,0.9167,0.6923076923076923,0.053,0.08333333333333333,no_cost_provided,,no_fitness_content,0.0,0.0,False,False,False,False
groq,Llama 3.3 70B,cul_con_04,cultural,constrained,Cultural/Tradition,5,5,3,5.0,1,not_applicable,yes,not_applicable,0.4157,0.2571,0.0318,0.975,0.3333333333333333,0.091,0.05,no_cost_provided,,no_fitness_content,0.0,0.0,False,False,False,False
groq,Llama 3.3 70B,cul_con_05,cultural,constrained,Medicinal,5,5,3,5.0,1,not_applicable,yes,not_applicable,0.3888,0.3066,0.2728,0.9,0.5833333333333334,0.0,0.25,no_cost_provided,,no_fitness_content,0.0,0.0,False,False,False,False
groq,Llama 3.3 70B,cul_con_06,cultural,constrained,Heritage,5,5,5,5.0,1,not_applicable,yes,not_applicable,0.1617,0.092,0.0,0.8462,0.625,0.0,0.0,no_cost_provided,,no_fitness_content,0.0,0.0,False,False,False,False
groq,Llama 3.3 70B,cul_con_07,cultural,constrained,Tradition,5,5,5,5.0,1,not_applicable,yes,not_applicable,0.1481,0.1742,0.0,0.878,0.8,0.0,0.0,no_cost_provided,,no_fitness_content,0.0,0.0,False,False,False,False
groq,Llama 3.3 70B,cul_con_08,cultural,constrained,Religious,5,5,5,5.0,1,not_applicable,yes,not_applicable,0.1824,0.1239,0.0,0.8462,0.0625,0.0,0.0,no_cost_provided,,no_fitness_content,0.0,0.0,False,False,False,False
groq,Llama 3.3 70B,cul_con_09,cultural,constrained,Medicinal Fit,5,5,3,5.0,1,not_applicable,yes,not_applicable,0.2583,1.0,0.0905,0.0,0.0,,0.0,no_cost_provided,,indeterminate_horizon,0.0,0.0,False,False,False,False
groq,Llama 3.3 70B,cul_con_10,cultural,constrained,Social Nutrition,5,4,4,5.0,1,not_applicable,yes,not_applicable,0.2102,1.0,0.1673,1.0,0.125,0.0,0.0,no_cost_provided,,indeterminate_horizon,0.0,0.0,False,False,False,False
groq,Llama 3.3 70B,cul_con_11,cultural,constrained,Middle Eastern Cuisine,5,5,4,5.0,1,not_applicable,yes,not_applicable,0.2049,0.3296,0.0,0.6667,1.0,0.0,0.0,no_cost_provided,,no_fitness_content,0.0,0.0,False,False,False,False
groq,Llama 3.3 70B,cul_con_12,cultural,constrained,Gender Norms,5,5,4,5.0,2,not_applicable,yes,yes,0.1326,1.0,0.0122,0.0,0.0,,0.0,no_cost_provided,,no_fitness_content,0.2,0.0,False,False,False,False
groq,Llama 3.3 70B,cul_con_13,cultural,constrained,Urban Environment,5,5,4,3.0,2,not_applicable,no,yes,0.2962,1.0,0.1102,0.0,0.0,,0.0,no_cost_provided,,indeterminate_horizon,1.0,0.0,False,False,False,False
groq,Llama 3.3 70B,cul_con_14,cultural,constrained,Tradition,5,4,4,5.0,1,not_applicable,yes,not_applicable,0.3311,0.2346,0.0719,0.8222,0.46875,0.053,0.0,no_cost_provided,,no_fitness_content,0.0,0.0,False,False,False,False
groq,Llama 3.3 70B,cul_con_15,cultural,constrained,Community Labor,5,3,4,4.0,2,not_applicable,yes,partial,0.2302,1.0,0.064,0.0,0.0,,0.0,no_cost_provided,,indeterminate_horizon,0.09090909090909091,5.0,False,False,False,False
groq,Llama 3.3 70B,cul_con_16,cultural,constrained,Religious Fasting,5,5,5,5.0,1,not_applicable,yes,not_applicable,0.2449,0.428,0.0,0.9412,0.9117647058823529,0.0,0.0625,no_cost_provided,,no_fitness_content,0.0,0.0,False,False,False,False
groq,Llama 3.3 70B,cul_con_17,cultural,constrained,Cuisine,5,5,5,5.0,1,not_applicable,yes,not_applicable,0.1767,0.1134,0.2965,0.7143,0.9285714285714286,0.0,0.0,no_cost_provided,,no_fitness_content,0.0,0.0,False,False,False,False
groq,Llama 3.3 70B,cul_con_18,cultural,constrained,Heritage,5,5,3,5.0,1,not_applicable,yes,not_applicable,0.4207,1.0,0.0232,0.0,0.0,,0.0,no_cost_provided,,indeterminate_horizon,0.0,0.0,False,False,False,False
groq,Llama 3.3 70B,cul_con_19,cultural,constrained,Religious,5,5,5,5.0,1,not_applicable,yes,not_applicable,0.6127,1.0,0.0,0.0,0.0,,0.0,no_cost_provided,,no_fitness_content,0.0,0.0,False,False,False,False
groq,Llama 3.3 70B,cul_con_20,cultural,constrained,Tradition,5,5,3,5.0,1,not_applicable,yes,not_applicable,0.3264,0.3869,0.0241,1.0,0.6666666666666666,0.107,0.08333333333333333,no_cost_provided,,indeterminate_horizon,0.0,0.0,False,False,False,False
groq,Llama 3.3 70B,fin_base_01,financial,baseline,,5,5,4,,0,not_applicable,not_applicable,not_applicable,0.4994,0.1251,0.0179,0.8333,1.0,0.161,0.0,no_cost_provided,,no_fitness_content,0.0,0.0,False,False,False,False
groq,Llama 3.3 70B,fin_base_02,financial,baseline,,5,5,5,,0,not_applicable,not_applicable,not_applicable,0.1439,0.1082,0.0,0.8108,0.5769230769230769,0.059,0.10526315789473684,no_cost_provided,,no_fitness_content,0.0,0.0,False,False,False,False
groq,Llama 3.3 70B,fin_base_03,financial,baseline,,5,5,5,,0,not_applicable,not_applicable,not_applicable,0.3344,0.2988,0.2642,0.9722,0.88,0.036,0.04,no_cost_provided,,no_fitness_content,0.0,0.0,False,False,False,False
groq,Llama 3.3 70B,fin_base_04,financial,baseline,,5,5,5,,0,not_applicable,not_applicable,not_applicable,0.2823,0.3824,0.0889,0.8485,0.6229508196721312,0.024,0.14754098360655737,no_cost_provided,,no_fitness_content,0.0,0.0,False,False,False,False
groq,Llama 3.3 70B,fin_base_05,financial,baseline,,5,5,4,,0,not_applicable,not_applicable,not_applicable,0.3503,0.1818,0.0,0.7647,0.875,0.0,0.0,no_cost_provided,,no_fitness_content,0.0,0.0,False,False,False,False
groq,Llama 3.3 70B,fin_base_06,financial,baseline,,5,5,5,,0,not_applicable,not_applicable,not_applicable,0.2208,0.1524,0.0937,0.9,0.6875,0.05,0.09090909090909091,no_cost_provided,,no_fitness_content,0.0,0.0,False,False,False,False
groq,Llama 3.3 70B,fin_base_07,financial,baseline,,5,5,5,,0,not_applicable,not_applicable,not_applicable,0.4348,0.1419,0.0,0.8,1.0,0.0,0.0,no_cost_provided,,no_fitness_content,0.0,0.0,False,False,False,False
groq,Llama 3.3 70B,fin_base_08,financial,baseline,,5,5,5,,0,not_applicable,not_applicable,not_applicable,0.1898,0.2238,0.366,0.8923,0.4745762711864407,0.036,0.1694915254237288,no_cost_provided,,no_fitness_content,0.0,0.0,False,False,False,False
groq,Llama 3.3 70B,fin_base_09,financial,baseline,,5,5,3,,0,not_applicable,not_applicable,not_applicable,0.1136,0.2358,0.0278,0.9167,0.8333333333333334,0.03,0.05405405405405406,no_cost_provided,,no_fitness_content,0.0,0.0,False,False,False,False
groq,Llama 3.3 70B,fin_base_10,financial,baseline,,5,5,5,,0,not_applicable,not_applicable,not_applicable,0.4239,0.1275,0.0,0.88,0.7916666666666666,0.062,0.044444444444444446,no_cost_provided,,no_fitness_content,0.0,0.0,False,False,False,False
groq,Llama 3.3 70B,fin_base_11,financial,baseline,,5,5,4,5.0,1,not_applicable,not_applicable,yes,0.2192,0.1788,0.2594,0.875,0.6,0.042,0.19047619047619047,no_cost_provided,,no_fitness_content,0.0,0.0,False,False,False,False
groq,Llama 3.3 70B,fin_base_12,financial,baseline,,5,5,4,,0,not_applicable,not_applicable,not_applicable,0.1864,0.1504,0.0424,0.7925,0.46774193548387094,0.048,0.046511627906976744,no_cost_provided,,no_fitness_content,0.0,0.0,False,False,False,False
groq,Llama 3.3 70B,fin_base_13,financial,baseline,,5,5,3,,0,not_applicable,not_applicable,not_applicable,0.1678,0.4057,0.0318,0.9756,0.5227272727272727,0.024,0.0,no_cost_provided,,no_fitness_content,0.35714285714285715,0.0,False,False,False,False
groq,Llama 3.3 70B,fin_base_14,financial,baseline,,5,5,5,5.0,1,not_applicable,not_applicable,yes,0.167,1.0,0.0079,0.0,0.0,,0.0,no_cost_provided,,indeterminate_horizon,0.0,0.0,False,False,False,False
groq,Llama 3.3 70B,fin_base_15,financial,baseline,,5,5,5,,0,not_applicable,not_applicable,not_applicable,0.1905,0.308,0.0414,0.9643,0.6111111111111112,0.0,0.0,no_cost_provided,,no_fitness_content,0.0,0.0,False,False,False,False
groq,Llama 3.3 70B,fin_base_16,financial,baseline,,5,5,5,,0,not_applicable,not_applicable,not_applicable,0.2039,0.172,0.2168,1.0,0.9230769230769231,0.0,0.07692307692307693,no_cost_provided,,no_fitness_content,0.0,0.0,False,False,False,False
groq,Llama 3.3 70B,fin_base_17,financial,baseline,,5,5,4,,0,not_applicable,not_applicable,not_applicable,0.192,0.1255,0.0967,0.7143,0.8461538461538461,0.042,0.0,no_cost_provided,,no_fitness_content,0.0,0.0,False,False,False,False
groq,Llama 3.3 70B,fin_base_18,financial,baseline,,5,5,5,,0,not_applicable,not_applicable,not_applicable,0.8198,0.2788,0.0689,0.7273,0.8333333333333334,0.0,0.0,no_cost_provided,,no_fitness_content,0.0,0.0,False,False,False,False
groq,Llama 3.3 70B,fin_base_19,financial,baseline,,5,5,3,,0,not_applicable,not_applicable,not_applicable,0.2184,0.0634,0.004,0.6383,0.5423728813559322,0.066,0.02857142857142857,no_cost_provided,,no_fitness_content,0.0,0.0,False,False,False,False
groq,Llama 3.3 70B,fin_base_20,financial,baseline,,5,5,5,,0,not_applicable,not_applicable,not_applicable,0.3673,0.2546,0.3618,0.9062,0.75,0.0,0.10714285714285714,no_cost_provided,,no_fitness_content,0.0,0.0,False,False,False,False
groq,Llama 3.3 70B,fin_con_01,financial,constrained,Budget,5,5,5,5.0,1,yes,not_applicable,not_applicable,0.4994,0.1251,0.0179,0.8333,1.0,0.0,0.0,no_cost_provided,,no_fitness_content,0.0,0.0,False,False,False,False
